"TablePos","ExtAngle","IntAngle","Beta","I","%I","Smooth %I"
2952,44.28,58.77415,2.449008,2,0.39216,0.39216
2951,44.265,58.77028,2.448908,2,0.39216,0.39216
2950,44.25,58.76641,2.448808,2,0.39216,0.39216
2949,44.235,58.76254,2.448707,2,0.39216,0.39216
2948,44.22,58.75867,2.448607,2,0.39216,0.39216
2947,44.205,58.7548,2.448507,2,0.39216,0.39216
2946,44.19,58.75092,2.448406,2,0.39216,0.39216
2945,44.175,58.74705,2.448306,2,0.39216,0.39216
2944,44.16,58.74318,2.448205,2,0.39216,0.39216
2943,44.145,58.7393,2.448105,2,0.39216,0.39216
2942,44.13,58.73542,2.448004,2,0.39216,0.39216
2941,44.115,58.73155,2.447903,2,0.39216,0.39216
2940,44.1,58.72767,2.447803,2,0.39216,0.39216
2939,44.085,58.72379,2.447702,2,0.39216,0.39216
2938,44.07,58.71991,2.447602,2,0.39216,0.39216
2937,44.055,58.71603,2.447501,2,0.39216,0.39216
2936,44.04,58.71215,2.4474,2,0.39216,0.39216
2935,44.025,58.70826,2.447299,2,0.39216,0.39216
2934,44.01,58.70438,2.447198,2,0.39216,0.39216
2933,43.995,58.7005,2.447098,2,0.39216,0.39216
2932,43.98,58.69661,2.446997,2,0.39216,0.39216
2931,43.965,58.69272,2.446896,2,0.39216,0.39216
2930,43.95,58.68884,2.446795,2,0.39216,0.39216
2929,43.935,58.68495,2.446694,2,0.39216,0.39216
2928,43.92,58.68106,2.446593,2,0.39216,0.39216
2927,43.905,58.67717,2.446492,2,0.39216,0.39216
2926,43.89,58.67328,2.44639,2,0.39216,0.39216
2925,43.875,58.66938,2.446289,2,0.39216,0.39216
2924,43.86,58.66549,2.446188,2,0.39216,0.39216
2923,43.845,58.6616,2.446087,2,0.39216,0.39216
2922,43.83,58.6577,2.445986,2,0.39216,0.39216
2921,43.815,58.65381,2.445884,2,0.39216,0.39216
2920,43.8,58.64991,2.445783,2,0.39216,0.39216
2919,43.785,58.64602,2.445682,2,0.39216,0.39216
2918,43.77,58.64212,2.44558,2,0.39216,0.39216
2917,43.755,58.63822,2.445479,2,0.39216,0.39216
2916,43.74,58.63432,2.445377,2,0.39216,0.39216
2915,43.725,58.63042,2.445276,2,0.39216,0.39216
2914,43.71,58.62651,2.445174,2,0.39216,0.39216
2913,43.695,58.62261,2.445073,2,0.39216,0.39216
2912,43.68,58.61871,2.444971,2,0.39216,0.39216
2911,43.665,58.6148,2.44487,2,0.39216,0.39216
2910,43.65,58.6109,2.444768,2,0.39216,0.39216
2909,43.635,58.60699,2.444666,2,0.39216,0.39216
2908,43.62,58.60308,2.444564,2,0.39216,0.39216
2907,43.605,58.59917,2.444463,2,0.39216,0.39216
2906,43.59,58.59526,2.444361,2,0.39216,0.39216
2905,43.575,58.59135,2.444259,2,0.39216,0.39216
2904,43.56,58.58744,2.444157,2,0.39216,0.39216
2903,43.545,58.58353,2.444055,2,0.39216,0.39216
2902,43.53,58.57962,2.443953,2,0.39216,0.39216
2901,43.515,58.5757,2.443851,2,0.39216,0.39216
2900,43.5,58.57179,2.443749,2,0.39216,0.39216
2899,43.485,58.56787,2.443647,2,0.39216,0.39216
2898,43.47,58.56396,2.443545,2,0.39216,0.39216
2897,43.455,58.56004,2.443443,2,0.39216,0.39216
2896,43.44,58.55612,2.443341,2,0.39216,0.39216
2895,43.425,58.5522,2.443238,2,0.39216,0.39216
2894,43.41,58.54828,2.443136,2,0.39216,0.39216
2893,43.395,58.54436,2.443034,2,0.39216,0.39216
2892,43.38,58.54044,2.442932,2,0.39216,0.39216
2891,43.365,58.53651,2.442829,8,1.56863,1.56863
2890,43.35,58.53259,2.442727,15,2.94118,2.94118
2889,43.335,58.52867,2.442625,23,4.5098,4.5098
2888,43.32,58.52474,2.442522,29,5.68627,5.68628
2887,43.305,58.52081,2.44242,36,7.05882,7.05882
2886,43.29,58.51689,2.442317,43,8.43137,8.43137
2885,43.275,58.51296,2.442215,49,9.60784,9.60784
2884,43.26,58.50903,2.442112,55,10.78431,10.78431
2883,43.245,58.5051,2.442009,61,11.96078,11.96078
2882,43.23,58.50117,2.441907,67,13.13725,13.13725
2881,43.215,58.49724,2.441804,73,14.31373,14.31373
2880,43.2,58.49331,2.441701,77,15.09804,15.09804
2879,43.185,58.48937,2.441599,83,16.27451,16.27451
2878,43.17,58.48544,2.441496,87,17.05882,17.05882
2877,43.155,58.4815,2.441393,91,17.84314,17.84314
2876,43.14,58.47756,2.44129,95,18.62745,18.62745
2875,43.125,58.47363,2.441187,99,19.41176,19.41176
2874,43.11,58.46969,2.441084,103,20.19608,20.19608
2873,43.095,58.46575,2.440981,107,20.98039,20.98039
2872,43.08,58.46181,2.440878,111,21.76471,21.76471
2871,43.065,58.45787,2.440775,115,22.54902,22.54902
2870,43.05,58.45393,2.440672,121,23.72549,23.72549
2869,43.035,58.44998,2.440569,125,24.5098,24.5098
2868,43.02,58.44604,2.440466,129,25.29412,25.29412
2867,43.005,58.4421,2.440363,135,26.47059,26.47059
2866,42.99,58.43815,2.440259,138,27.05882,27.05882
2865,42.975,58.4342,2.440156,143,28.03922,28.03922
2864,42.96,58.43026,2.440053,147,28.82353,28.82353
2863,42.945,58.42631,2.43995,151,29.60784,29.60784
2862,42.93,58.42236,2.439846,155,30.39216,30.39216
2861,42.915,58.41841,2.439743,157,30.78431,30.78431
2860,42.9,58.41446,2.439639,161,31.56863,31.56863
2859,42.885,58.41051,2.439536,164,32.15686,32.15686
2858,42.87,58.40656,2.439432,167,32.7451,32.7451
2857,42.855,58.4026,2.439329,169,33.13725,33.13726
2856,42.84,58.39865,2.439225,171,33.52941,33.52941
2855,42.825,58.39469,2.439122,173,33.92157,33.92158
2854,42.81,58.39074,2.439018,174,34.11765,33.98694
2853,42.795,58.38678,2.438914,174,34.11765,34.0523
2852,42.78,58.38282,2.438811,174,34.11765,34.11765
2851,42.765,58.37886,2.438707,175,34.31373,34.31372
2850,42.75,58.3749,2.438603,176,34.5098,34.41177
2849,42.735,58.37094,2.438499,176,34.5098,34.5098
2848,42.72,58.36698,2.438396,178,34.90196,34.5098
2847,42.705,58.36302,2.438292,176,34.5098,34.50981
2846,42.69,58.35905,2.438188,176,34.5098,34.44445
2845,42.675,58.35509,2.438084,176,34.5098,34.37909
2844,42.66,58.35112,2.43798,175,34.31373,34.31372
2843,42.645,58.34716,2.437876,176,34.5098,34.21569
2842,42.63,58.34319,2.437772,174,34.11765,34.11765
2841,42.615,58.33922,2.437668,174,34.11765,34.01961
2840,42.6,58.33525,2.437563,173,33.92157,33.92157
2839,42.585,58.33129,2.437459,171,33.52941,33.52941
2838,42.57,58.32732,2.437355,170,33.33333,33.33333
2837,42.555,58.32335,2.437251,168,32.94118,32.94118
2836,42.54,58.31937,2.437147,168,32.94118,32.64706
2835,42.525,58.3154,2.437042,165,32.35294,32.35294
2834,42.51,58.31142,2.436938,164,32.15686,32.15686
2833,42.495,58.30745,2.436834,163,31.96078,31.96078
2832,42.48,58.30347,2.436729,162,31.76471,31.76471
2831,42.465,58.2995,2.436625,160,31.37255,31.37255
2830,42.45,58.29552,2.43652,159,31.17647,31.17647
2829,42.435,58.29154,2.436416,157,30.78431,30.78431
2828,42.42,58.28756,2.436311,156,30.58824,30.58824
2827,42.405,58.28358,2.436207,155,30.39216,30.39216
2826,42.39,58.2796,2.436102,155,30.39216,30.29412
2825,42.375,58.27562,2.435997,154,30.19608,30.19608
2824,42.36,58.27164,2.435893,154,30.19608,30.0
2823,42.345,58.26765,2.435788,152,29.80392,29.80393
2822,42.33,58.26367,2.435683,152,29.80392,29.67321
2821,42.315,58.25968,2.435578,152,29.80392,29.54249
2820,42.3,58.2557,2.435474,150,29.41176,29.41176
2819,42.285,58.25171,2.435369,149,29.21569,29.21569
2818,42.27,58.24772,2.435264,148,29.01961,29.01961
2817,42.255,58.24373,2.435159,148,29.01961,28.92157
2816,42.24,58.23974,2.435054,147,28.82353,28.82353
2815,42.225,58.23575,2.434949,146,28.62745,28.62745
2814,42.21,58.23176,2.434844,145,28.43137,28.43137
2813,42.195,58.22777,2.434739,144,28.23529,28.23529
2812,42.18,58.22377,2.434634,144,28.23529,28.13725
2811,42.165,58.21978,2.434529,143,28.03922,28.03922
2810,42.15,58.21579,2.434423,143,28.03922,27.84314
2809,42.135,58.21179,2.434318,141,27.64706,27.64706
2808,42.12,58.20779,2.434213,141,27.64706,27.54902
2807,42.105,58.20379,2.434108,140,27.45098,27.45098
2806,42.09,58.19979,2.434002,140,27.45098,27.35294
2805,42.075,58.1958,2.433897,139,27.2549,27.2549
2804,42.06,58.1918,2.433792,138,27.05882,27.05882
2803,42.045,58.18779,2.433686,138,27.05882,26.96078
2802,42.03,58.18379,2.433581,137,26.86275,26.86275
2801,42.015,58.17979,2.433475,137,26.86275,26.76471
2800,42.0,58.17579,2.43337,136,26.66667,26.66667
2799,41.985,58.17178,2.433264,136,26.66667,26.56863
2798,41.97,58.16777,2.433158,135,26.47059,26.47059
2797,41.955,58.16377,2.433053,136,26.66667,26.37255
2796,41.94,58.15976,2.432947,134,26.27451,26.27451
2795,41.925,58.15575,2.432841,134,26.27451,26.22549
2794,41.91,58.15174,2.432736,134,26.27451,26.17647
2793,41.895,58.14773,2.43263,134,26.27451,26.12745
2792,41.88,58.14372,2.432524,133,26.07843,26.07843
2791,41.865,58.13971,2.432418,132,25.88235,25.88235
2790,41.85,58.1357,2.432312,133,26.07843,25.88235
2789,41.835,58.13168,2.432207,132,25.88235,25.88235
2788,41.82,58.12767,2.432101,132,25.88235,25.817
2787,41.805,58.12365,2.431995,132,25.88235,25.75163
2786,41.79,58.11964,2.431889,131,25.68627,25.68627
2785,41.775,58.11562,2.431783,132,25.88235,25.68627
2784,41.76,58.1116,2.431676,131,25.68627,25.68627
2783,41.745,58.10759,2.43157,131,25.68627,25.68628
2782,41.73,58.10357,2.431464,132,25.88235,25.71896
2781,41.715,58.09954,2.431358,132,25.88235,25.75164
2780,41.7,58.09552,2.431252,132,25.88235,25.78432
2779,41.685,58.0915,2.431145,132,25.88235,25.817
2778,41.67,58.08748,2.431039,132,25.88235,25.84968
2777,41.655,58.08345,2.430933,132,25.88235,25.88235
2776,41.64,58.07943,2.430826,133,26.07843,25.88235
2775,41.625,58.0754,2.43072,132,25.88235,25.88235
2774,41.61,58.07138,2.430614,132,25.88235,25.88235
2773,41.595,58.06735,2.430507,132,25.88235,25.88235
2772,41.58,58.06332,2.430401,133,26.07843,26.07843
2771,41.565,58.05929,2.430294,134,26.27451,26.07843
2770,41.55,58.05526,2.430188,133,26.07843,26.07843
2769,41.535,58.05123,2.430081,134,26.27451,26.07843
2768,41.52,58.0472,2.429974,133,26.07843,26.07844
2767,41.505,58.04316,2.429868,134,26.27451,26.11765
2766,41.49,58.03913,2.429761,134,26.27451,26.15687
2765,41.475,58.0351,2.429654,134,26.27451,26.19608
2764,41.46,58.03106,2.429547,134,26.27451,26.2353
2763,41.445,58.02703,2.429441,134,26.27451,26.27451
2762,41.43,58.02299,2.429334,135,26.47059,26.27451
2761,41.415,58.01895,2.429227,134,26.27451,26.27451
2760,41.4,58.01491,2.42912,134,26.27451,26.27451
2759,41.385,58.01087,2.429013,135,26.47059,26.27451
2758,41.37,58.00683,2.428906,134,26.27451,26.27452
2757,41.355,58.00279,2.428799,136,26.66667,26.33054
2756,41.34,57.99875,2.428692,136,26.66667,26.38656
2755,41.325,57.99471,2.428585,136,26.66667,26.44258
2754,41.31,57.99066,2.428478,136,26.66667,26.4986
2753,41.295,57.98662,2.42837,136,26.66667,26.55463
2752,41.28,57.98257,2.428263,136,26.66667,26.61065
2751,41.265,57.97852,2.428156,136,26.66667,26.66667
2750,41.25,57.97448,2.428049,137,26.86275,26.66667
2749,41.235,57.97043,2.427941,136,26.66667,26.66667
2748,41.22,57.96638,2.427834,137,26.86275,26.86275
2747,41.205,57.96233,2.427727,138,27.05882,26.91176
2746,41.19,57.95828,2.427619,138,27.05882,26.96078
2745,41.175,57.95423,2.427512,138,27.05882,27.0098
2744,41.16,57.95017,2.427404,138,27.05882,27.05882
2743,41.145,57.94612,2.427297,140,27.45098,27.15686
2742,41.13,57.94207,2.427189,139,27.2549,27.2549
2741,41.115,57.93801,2.427082,140,27.45098,27.2549
2740,41.1,57.93396,2.426974,139,27.2549,27.2549
2739,41.085,57.9299,2.426866,140,27.45098,27.32026
2738,41.07,57.92584,2.426759,140,27.45098,27.38562
2737,41.055,57.92178,2.426651,140,27.45098,27.45098
2736,41.04,57.91772,2.426543,141,27.64706,27.45098
2735,41.025,57.91366,2.426435,140,27.45098,27.45098
2734,41.01,57.9096,2.426327,141,27.64706,27.64706
2733,40.995,57.90554,2.42622,142,27.84314,27.7451
2732,40.98,57.90148,2.426112,142,27.84314,27.84315
2731,40.965,57.89741,2.426004,143,28.03922,27.90851
2730,40.95,57.89335,2.425896,143,28.03922,27.97387
2729,40.935,57.88928,2.425788,143,28.03922,28.03922
2728,40.92,57.88522,2.42568,144,28.23529,28.06723
2727,40.905,57.88115,2.425572,144,28.23529,28.09524
2726,40.89,57.87708,2.425464,144,28.23529,28.12325
2725,40.875,57.87301,2.425355,144,28.23529,28.15126
2724,40.86,57.86894,2.425247,144,28.23529,28.17928
2723,40.845,57.86487,2.425139,144,28.23529,28.20729
2722,40.83,57.8608,2.425031,144,28.23529,28.23529
2721,40.815,57.85673,2.424922,145,28.43137,28.33333
2720,40.8,57.85265,2.424814,145,28.43137,28.43137
2719,40.785,57.84858,2.424706,146,28.62745,28.47059
2718,40.77,57.84451,2.424597,146,28.62745,28.5098
2717,40.755,57.84043,2.424489,146,28.62745,28.54902
2716,40.74,57.83635,2.42438,146,28.62745,28.58823
2715,40.725,57.83228,2.424272,146,28.62745,28.62745
2714,40.71,57.8282,2.424163,147,28.82353,28.66667
2713,40.695,57.82412,2.424055,147,28.82353,28.70588
2712,40.68,57.82004,2.423946,147,28.82353,28.7451
2711,40.665,57.81596,2.423838,147,28.82353,28.78431
2710,40.65,57.81188,2.423729,147,28.82353,28.82353
2709,40.635,57.8078,2.42362,148,29.01961,28.92157
2708,40.62,57.80371,2.423511,148,29.01961,29.01961
2707,40.605,57.79963,2.423403,149,29.21569,29.01961
2706,40.59,57.79554,2.423294,148,29.01961,29.01961
2705,40.575,57.79146,2.423185,149,29.21569,29.21569
2704,40.56,57.78737,2.423076,150,29.41176,29.21569
2703,40.545,57.78328,2.422967,149,29.21569,29.21569
2702,40.53,57.77919,2.422858,150,29.41176,29.2437
2701,40.515,57.7751,2.422749,150,29.41176,29.27171
2700,40.5,57.77102,2.42264,150,29.41176,29.29972
2699,40.485,57.76692,2.422531,150,29.41176,29.32773
2698,40.47,57.76283,2.422422,150,29.41176,29.35574
2697,40.455,57.75874,2.422313,150,29.41176,29.38375
2696,40.44,57.75465,2.422204,150,29.41176,29.41176
2695,40.425,57.75055,2.422095,151,29.60784,29.5098
2694,40.41,57.74646,2.421985,151,29.60784,29.60784
2693,40.395,57.74236,2.421876,152,29.80392,29.64052
2692,40.38,57.73826,2.421767,152,29.80392,29.6732
2691,40.365,57.73417,2.421657,152,29.80392,29.70588
2690,40.35,57.73007,2.421548,152,29.80392,29.73856
2689,40.335,57.72597,2.421439,152,29.80392,29.77124
2688,40.32,57.72187,2.421329,152,29.80392,29.80392
2687,40.305,57.71777,2.42122,154,30.19608,29.90196
2686,40.29,57.71367,2.42111,153,30.0,30.0
2685,40.275,57.70956,2.421001,154,30.19608,30.04902
2684,40.26,57.70546,2.420891,154,30.19608,30.09804
2683,40.245,57.70135,2.420782,154,30.19608,30.14706
2682,40.23,57.69725,2.420672,154,30.19608,30.19608
2681,40.215,57.69314,2.420562,155,30.39216,30.2451
2680,40.2,57.68903,2.420452,155,30.39216,30.29412
2679,40.185,57.68493,2.420343,155,30.39216,30.34314
2678,40.17,57.68082,2.420233,155,30.39216,30.39216
2677,40.155,57.67671,2.420123,156,30.58824,30.42484
2676,40.14,57.6726,2.420013,156,30.58824,30.45752
2675,40.125,57.66849,2.419903,156,30.58824,30.4902
2674,40.11,57.66438,2.419793,156,30.58824,30.52288
2673,40.095,57.66026,2.419683,156,30.58824,30.55556
2672,40.08,57.65615,2.419573,156,30.58824,30.58824
2671,40.065,57.65203,2.419463,157,30.78431,30.58824
2670,40.05,57.64792,2.419353,156,30.58824,30.58824
2669,40.035,57.6438,2.419243,156,30.58824,30.58824
2668,40.02,57.63969,2.419133,158,30.98039,30.68627
2667,40.005,57.63557,2.419023,157,30.78431,30.78432
2666,39.99,57.63145,2.418913,158,30.98039,30.80392
2665,39.975,57.62733,2.418802,158,30.98039,30.82353
2664,39.96,57.62321,2.418692,158,30.98039,30.84314
2663,39.945,57.61909,2.418582,158,30.98039,30.86275
2662,39.93,57.61496,2.418471,158,30.98039,30.88235
2661,39.915,57.61084,2.418361,158,30.98039,30.90196
2660,39.9,57.60672,2.418251,158,30.98039,30.92157
2659,39.885,57.60259,2.41814,158,30.98039,30.94118
2658,39.87,57.59847,2.41803,158,30.98039,30.96079
2657,39.855,57.59434,2.417919,158,30.98039,30.98039
2656,39.84,57.59021,2.417809,160,31.37255,31.07843
2655,39.825,57.58609,2.417698,159,31.17647,31.17647
2654,39.81,57.58196,2.417587,159,31.17647,31.17647
2653,39.795,57.57783,2.417477,160,31.37255,31.17647
2652,39.78,57.5737,2.417366,160,31.37255,31.17647
2651,39.765,57.56957,2.417255,160,31.37255,31.17647
2650,39.75,57.56544,2.417145,159,31.17647,31.17647
2649,39.735,57.5613,2.417034,160,31.37255,31.27451
2648,39.72,57.55717,2.416923,160,31.37255,31.37255
2647,39.705,57.55304,2.416812,161,31.56863,31.37255
2646,39.69,57.5489,2.416701,160,31.37255,31.37255
2645,39.675,57.54476,2.41659,161,31.56863,31.56863
2644,39.66,57.54063,2.416479,162,31.76471,31.56863
2643,39.645,57.53649,2.416368,161,31.56863,31.56863
2642,39.63,57.53235,2.416257,162,31.76471,31.56863
2641,39.615,57.52821,2.416146,161,31.56863,31.56863
2640,39.6,57.52407,2.416035,162,31.76471,31.56863
2639,39.585,57.51993,2.415924,161,31.56863,31.56863
2638,39.57,57.51579,2.415813,162,31.76471,31.76471
2637,39.555,57.51164,2.415701,163,31.96078,31.76471
2636,39.54,57.5075,2.41559,163,31.96078,31.76471
2635,39.525,57.50335,2.415479,162,31.76471,31.76471
2634,39.51,57.49921,2.415368,162,31.76471,31.76471
2633,39.495,57.49506,2.415256,163,31.96078,31.96078
2632,39.48,57.49092,2.415145,164,32.15686,32.0098
2631,39.465,57.48677,2.415033,164,32.15686,32.05882
2630,39.45,57.48262,2.414922,164,32.15686,32.10784
2629,39.435,57.47847,2.41481,164,32.15686,32.15686
2628,39.42,57.47432,2.414699,166,32.54902,32.2549
2627,39.405,57.47017,2.414587,165,32.35294,32.35294
2626,39.39,57.46602,2.414476,165,32.35294,32.35294
2625,39.375,57.46186,2.414364,166,32.54902,32.39216
2624,39.36,57.45771,2.414252,166,32.54902,32.43137
2623,39.345,57.45356,2.414141,166,32.54902,32.47059
2622,39.33,57.4494,2.414029,166,32.54902,32.5098
2621,39.315,57.44524,2.413917,166,32.54902,32.54902
2620,39.3,57.44109,2.413805,167,32.7451,32.64706
2619,39.285,57.43693,2.413693,167,32.7451,32.7451
2618,39.27,57.43277,2.413582,168,32.94118,32.7451
2617,39.255,57.42861,2.41347,167,32.7451,32.7451
2616,39.24,57.42445,2.413358,168,32.94118,32.77311
2615,39.225,57.42029,2.413246,168,32.94118,32.80112
2614,39.21,57.41613,2.413134,168,32.94118,32.82914
2613,39.195,57.41197,2.413022,168,32.94118,32.85715
2612,39.18,57.4078,2.41291,168,32.94118,32.88516
2611,39.165,57.40364,2.412797,168,32.94118,32.91317
2610,39.15,57.39948,2.412685,168,32.94118,32.94118
2609,39.135,57.39531,2.412573,169,33.13725,32.94118
2608,39.12,57.39114,2.412461,168,32.94118,32.94118
2607,39.105,57.38697,2.412349,169,33.13725,33.13726
2606,39.09,57.3828,2.412236,170,33.33333,33.15686
2605,39.075,57.37864,2.412124,170,33.33333,33.17647
2604,39.06,57.37447,2.412012,170,33.33333,33.19608
2603,39.045,57.3703,2.411899,170,33.33333,33.21569
2602,39.03,57.36612,2.411787,170,33.33333,33.23529
2601,39.015,57.36195,2.411674,170,33.33333,33.2549
2600,39.0,57.35778,2.411562,170,33.33333,33.27451
2599,38.985,57.3536,2.411449,170,33.33333,33.29412
2598,38.97,57.34943,2.411337,170,33.33333,33.31373
2597,38.955,57.34525,2.411224,170,33.33333,33.33333
2596,38.94,57.34108,2.411111,171,33.52941,33.43137
2595,38.925,57.3369,2.410999,171,33.52941,33.52941
2594,38.91,57.33272,2.410886,172,33.72549,33.52941
2593,38.895,57.32854,2.410773,171,33.52941,33.52942
2592,38.88,57.32436,2.41066,172,33.72549,33.59477
2591,38.865,57.32018,2.410548,172,33.72549,33.66013
2590,38.85,57.316,2.410435,172,33.72549,33.72549
2589,38.835,57.31182,2.410322,173,33.92157,33.72549
2588,38.82,57.30764,2.410209,172,33.72549,33.72549
2587,38.805,57.30345,2.410096,174,34.11765,33.72549
2586,38.79,57.29927,2.409983,172,33.72549,33.72549
2585,38.775,57.29508,2.40987,173,33.92157,33.92158
2584,38.76,57.29089,2.409757,174,34.11765,33.98694
2583,38.745,57.28671,2.409644,174,34.11765,34.0523
2582,38.73,57.28252,2.409531,174,34.11765,34.11765
2581,38.715,57.27833,2.409417,175,34.31373,34.11765
2580,38.7,57.27414,2.409304,174,34.11765,34.11765
2579,38.685,57.26995,2.409191,175,34.31373,34.31373
2578,38.67,57.26576,2.409078,176,34.5098,34.34641
2577,38.655,57.26157,2.408964,176,34.5098,34.37909
2576,38.64,57.25737,2.408851,176,34.5098,34.41177
2575,38.625,57.25318,2.408738,176,34.5098,34.44445
2574,38.61,57.24899,2.408624,176,34.5098,34.47713
2573,38.595,57.24479,2.408511,176,34.5098,34.5098
2572,38.58,57.2406,2.408397,177,34.70588,34.5098
2571,38.565,57.2364,2.408284,176,34.5098,34.5098
2570,38.55,57.2322,2.40817,177,34.70588,34.60784
2569,38.535,57.228,2.408057,177,34.70588,34.70588
2568,38.52,57.2238,2.407943,178,34.90196,34.70588
2567,38.505,57.2196,2.407829,177,34.70588,34.70588
2566,38.49,57.2154,2.407716,176,34.5098,34.5098
2565,38.475,57.2112,2.407602,178,34.90196,34.70588
2564,38.46,57.207,2.407488,178,34.90196,34.90196
2563,38.445,57.2028,2.407374,179,35.09804,34.92647
2562,38.43,57.19859,2.407261,179,35.09804,34.95098
2561,38.415,57.19439,2.407147,179,35.09804,34.97549
2560,38.4,57.19018,2.407033,179,35.09804,35.0
2559,38.385,57.18597,2.406919,179,35.09804,35.02451
2558,38.37,57.18177,2.406805,179,35.09804,35.04902
2557,38.355,57.17756,2.406691,179,35.09804,35.07353
2556,38.34,57.17335,2.406577,179,35.09804,35.09804
2555,38.325,57.16914,2.406463,180,35.29412,35.14706
2554,38.31,57.16493,2.406349,180,35.29412,35.19608
2553,38.295,57.16072,2.406234,180,35.29412,35.2451
2552,38.28,57.15651,2.40612,180,35.29412,35.29412
2551,38.265,57.15229,2.406006,182,35.68627,35.39216
2550,38.25,57.14808,2.405892,181,35.4902,35.4902
2549,38.235,57.14386,2.405778,182,35.68627,35.4902
2548,38.22,57.13965,2.405663,181,35.4902,35.4902
2547,38.205,57.13543,2.405549,182,35.68627,35.53922
2546,38.19,57.13122,2.405435,182,35.68627,35.58823
2545,38.175,57.127,2.40532,182,35.68627,35.63726
2544,38.16,57.12278,2.405206,182,35.68627,35.68628
2543,38.145,57.11856,2.405091,183,35.88235,35.68628
2542,38.13,57.11434,2.404977,183,35.88235,35.68628
2541,38.115,57.11012,2.404862,183,35.88235,35.68628
2540,38.1,57.1059,2.404747,182,35.68627,35.68628
2539,38.085,57.10168,2.404633,184,36.07843,35.68628
2538,38.07,57.09745,2.404518,182,35.68627,35.68629
2537,38.055,57.09323,2.404403,184,36.07843,35.76472
2536,38.04,57.089,2.404289,184,36.07843,35.84315
2535,38.025,57.08478,2.404174,184,36.07843,35.92158
2534,38.01,57.08055,2.404059,184,36.07843,36.00001
2533,37.995,57.07632,2.403944,184,36.07843,36.07843
2532,37.98,57.07209,2.403829,185,36.27451,36.07843
2531,37.965,57.06787,2.403715,184,36.07843,36.07843
2530,37.95,57.06364,2.4036,184,36.07843,36.07843
2529,37.935,57.05941,2.403485,184,36.07843,36.07843
2528,37.92,57.05518,2.40337,185,36.27451,36.27452
2527,37.905,57.05094,2.403255,186,36.47059,36.31373
2526,37.89,57.04671,2.403139,186,36.47059,36.35295
2525,37.875,57.04248,2.403024,186,36.47059,36.39216
2524,37.86,57.03824,2.402909,186,36.47059,36.43138
2523,37.845,57.03401,2.402794,186,36.47059,36.47059
2522,37.83,57.02977,2.402679,187,36.66667,36.47059
2521,37.815,57.02554,2.402564,186,36.47059,36.47059
